repo_name,repo_url,fixed_commit,buggy_commit,changed_file,ast_diff,commit_msg
k, https://github.com/kframework/k.git, 025a57225d967fa4601e94183b6ed8a03cecd44e, 638c0b5d0f5c6a439ce462fb8797033ce62dee47, llvm-backend/src/main/java/org/kframework/backend/llvm/LLVMRewriter.java,46, Various improvements to K frontend #306\n\n* generic -PROGRAM-PARSING not just for ID\r\n\r\n* expand macros in llvm backend\r\n\r\n* expand macros in haskell backend\r\n\r\n* support or patterns in K frontend\r\n\r\n* fix associativity of #Or and #And\r\n\r\n* add tests for lambda\r\n\r\n* document new behavior of ==K and =/=K\r\n\r\n* allow unbound vars on rhs of ==K and =/=K\r\n\r\n* resolve ==K and =/=K to lambdas\r\n\r\n* change syntax of pattern matching operator\r\n\r\n* fix bug in classpath\r\n\r\n* update syntax of ml primitives in K\r\n\r\n* fix copyright\r\n\r\n* fix indent\r\n\r\n* fix bug with formatter and polymorphic associative klabels\r\n\r\n* update llvm submodule\r\n\r\n* or patterns in ocaml backend\r\n\r\n* add tests for or patterns\r\n\r\n* add tests for or patterns\r\n\r\n* fix syntax again\r\n\r\n* use only minimal productions when creating ambiguities during unparsing\r\n\r\nThis solves an OutOfMemoryError when unparsing large associative lists\r\nof polymorphic productions which were exploding in the size of the tree\r\nduring unparsing. We should never need to choose something that is not\r\nminimal with respect to the overload relation because a minimal\r\nproduction can always go anywhere a production would go that is greater\r\nthan it.\r\n\r\n* check well sortedness when constructing tree nodes\r\n\r\n* fix bug where extension module was not used to unparse collection items\r\n\r\n* update test outputs\r\n\r\n* update to k exercises\r\n\r\n* fix bug with empty amb node
spark, https://github.com/dongjoon-hyun/spark.git, 81dd21fda99da48ed76adb739a07d1dabf1ffb51, 1ba4011a7f91616e88df1d141a7057500309e14c, core/src/test/java/test/org/apache/spark/JavaAPISuite.java,46, SPARK-26977CORE Fix warn against subclassing scala.App\n\n## What changes were proposed in this pull request?\n\nFix warn against subclassing scala.App\n\n## How was this patch tested?\n\nManual test\n\nCloses #23903 from manuzhang/fix_submit_warning.\n\nAuthored-by: manuzhang <owenzhang1990@gmail.com>\nSigned-off-by: Sean Owen <sean.owen@databricks.com>
TSP_SE1, https://github.com/Supporterino/TSP_SE1.git, 51cb7ae5dcafaeb5fc8386466bb3d14d67371d2e, 90dfd6ca8608bdc85024219cbcab6c37fb67c4e9, src/main/reporting/generators/Generator.java,46, Adding db connection error message and some exception handling
signalfx-java, https://github.com/signalfx/signalfx-java.git, 77ce4cf8684038b5976f364d4409e8abe307b811, 99865c6d9c32bfa5fb88c40ba60e2876ac95a9c2, signalfx-java/src/main/java/com/signalfx/signalflow/ChannelMessage.java,48, Deserialize program errors correctly
spark, https://github.com/dongjoon-hyun/spark.git, 81dd21fda99da48ed76adb739a07d1dabf1ffb51, 1ba4011a7f91616e88df1d141a7057500309e14c, sql/core/src/main/java/org/apache/spark/sql/sources/v2/reader/Scan.java,48, SPARK-26977CORE Fix warn against subclassing scala.App\n\n## What changes were proposed in this pull request?\n\nFix warn against subclassing scala.App\n\n## How was this patch tested?\n\nManual test\n\nCloses #23903 from manuzhang/fix_submit_warning.\n\nAuthored-by: manuzhang <owenzhang1990@gmail.com>\nSigned-off-by: Sean Owen <sean.owen@databricks.com>
spark, https://github.com/dongjoon-hyun/spark.git, 81dd21fda99da48ed76adb739a07d1dabf1ffb51, 1ba4011a7f91616e88df1d141a7057500309e14c, launcher/src/main/java/org/apache/spark/launcher/AbstractCommandBuilder.java,50, SPARK-26977CORE Fix warn against subclassing scala.App\n\n## What changes were proposed in this pull request?\n\nFix warn against subclassing scala.App\n\n## How was this patch tested?\n\nManual test\n\nCloses #23903 from manuzhang/fix_submit_warning.\n\nAuthored-by: manuzhang <owenzhang1990@gmail.com>\nSigned-off-by: Sean Owen <sean.owen@databricks.com>
spark, https://github.com/dongjoon-hyun/spark.git, 81dd21fda99da48ed76adb739a07d1dabf1ffb51, 1ba4011a7f91616e88df1d141a7057500309e14c, common/network-common/src/main/java/org/apache/spark/network/crypto/AuthClientBootstrap.java,51, SPARK-26977CORE Fix warn against subclassing scala.App\n\n## What changes were proposed in this pull request?\n\nFix warn against subclassing scala.App\n\n## How was this patch tested?\n\nManual test\n\nCloses #23903 from manuzhang/fix_submit_warning.\n\nAuthored-by: manuzhang <owenzhang1990@gmail.com>\nSigned-off-by: Sean Owen <sean.owen@databricks.com>
TSP_SE1, https://github.com/Supporterino/TSP_SE1.git, 51cb7ae5dcafaeb5fc8386466bb3d14d67371d2e, 90dfd6ca8608bdc85024219cbcab6c37fb67c4e9, src/main/reporting/generators/individual/HistGenerator.java,51, Adding db connection error message and some exception handling
k, https://github.com/kframework/k.git, 025a57225d967fa4601e94183b6ed8a03cecd44e, 638c0b5d0f5c6a439ce462fb8797033ce62dee47, haskell-backend/src/main/java/org/kframework/backend/haskell/HaskellRewriter.java,53, Various improvements to K frontend #306\n\n* generic -PROGRAM-PARSING not just for ID\r\n\r\n* expand macros in llvm backend\r\n\r\n* expand macros in haskell backend\r\n\r\n* support or patterns in K frontend\r\n\r\n* fix associativity of #Or and #And\r\n\r\n* add tests for lambda\r\n\r\n* document new behavior of ==K and =/=K\r\n\r\n* allow unbound vars on rhs of ==K and =/=K\r\n\r\n* resolve ==K and =/=K to lambdas\r\n\r\n* change syntax of pattern matching operator\r\n\r\n* fix bug in classpath\r\n\r\n* update syntax of ml primitives in K\r\n\r\n* fix copyright\r\n\r\n* fix indent\r\n\r\n* fix bug with formatter and polymorphic associative klabels\r\n\r\n* update llvm submodule\r\n\r\n* or patterns in ocaml backend\r\n\r\n* add tests for or patterns\r\n\r\n* add tests for or patterns\r\n\r\n* fix syntax again\r\n\r\n* use only minimal productions when creating ambiguities during unparsing\r\n\r\nThis solves an OutOfMemoryError when unparsing large associative lists\r\nof polymorphic productions which were exploding in the size of the tree\r\nduring unparsing. We should never need to choose something that is not\r\nminimal with respect to the overload relation because a minimal\r\nproduction can always go anywhere a production would go that is greater\r\nthan it.\r\n\r\n* check well sortedness when constructing tree nodes\r\n\r\n* fix bug where extension module was not used to unparse collection items\r\n\r\n* update test outputs\r\n\r\n* update to k exercises\r\n\r\n* fix bug with empty amb node
spark, https://github.com/dongjoon-hyun/spark.git, 81dd21fda99da48ed76adb739a07d1dabf1ffb51, 1ba4011a7f91616e88df1d141a7057500309e14c, common/network-common/src/main/java/org/apache/spark/network/TransportContext.java,55, SPARK-26977CORE Fix warn against subclassing scala.App\n\n## What changes were proposed in this pull request?\n\nFix warn against subclassing scala.App\n\n## How was this patch tested?\n\nManual test\n\nCloses #23903 from manuzhang/fix_submit_warning.\n\nAuthored-by: manuzhang <owenzhang1990@gmail.com>\nSigned-off-by: Sean Owen <sean.owen@databricks.com>
openhab2-addons, https://github.com/maggu2810/openhab2-addons.git, 00e501bff002728c52ac677d4ab1a70aaf47574d, 741b9ec8f90d7bdf56dca094f5a735495ec21bc0, addons/binding/org.openhab.binding.onewire/src/main/java/org/openhab/binding/onewire/internal/device/DS2405.java,56, onewire merge OwserverBridgeHandler into OwBaseBridgeHandler #4710\n\n* merge OwserverBridgeHandler into OwBaseBridgeHandler\r\n* remove paramater map\r\n* fix broken refresh task after exception\r\n\r\nSigned-off-by: Jan N. Klug <jan.n.klug@rub.de>
k, https://github.com/kframework/k.git, 025a57225d967fa4601e94183b6ed8a03cecd44e, 638c0b5d0f5c6a439ce462fb8797033ce62dee47, kernel/src/main/java/org/kframework/unparser/Formatter.java,62, Various improvements to K frontend #306\n\n* generic -PROGRAM-PARSING not just for ID\r\n\r\n* expand macros in llvm backend\r\n\r\n* expand macros in haskell backend\r\n\r\n* support or patterns in K frontend\r\n\r\n* fix associativity of #Or and #And\r\n\r\n* add tests for lambda\r\n\r\n* document new behavior of ==K and =/=K\r\n\r\n* allow unbound vars on rhs of ==K and =/=K\r\n\r\n* resolve ==K and =/=K to lambdas\r\n\r\n* change syntax of pattern matching operator\r\n\r\n* fix bug in classpath\r\n\r\n* update syntax of ml primitives in K\r\n\r\n* fix copyright\r\n\r\n* fix indent\r\n\r\n* fix bug with formatter and polymorphic associative klabels\r\n\r\n* update llvm submodule\r\n\r\n* or patterns in ocaml backend\r\n\r\n* add tests for or patterns\r\n\r\n* add tests for or patterns\r\n\r\n* fix syntax again\r\n\r\n* use only minimal productions when creating ambiguities during unparsing\r\n\r\nThis solves an OutOfMemoryError when unparsing large associative lists\r\nof polymorphic productions which were exploding in the size of the tree\r\nduring unparsing. We should never need to choose something that is not\r\nminimal with respect to the overload relation because a minimal\r\nproduction can always go anywhere a production would go that is greater\r\nthan it.\r\n\r\n* check well sortedness when constructing tree nodes\r\n\r\n* fix bug where extension module was not used to unparse collection items\r\n\r\n* update test outputs\r\n\r\n* update to k exercises\r\n\r\n* fix bug with empty amb node
spark, https://github.com/dongjoon-hyun/spark.git, 81dd21fda99da48ed76adb739a07d1dabf1ffb51, 1ba4011a7f91616e88df1d141a7057500309e14c, sql/catalyst/src/main/java/org/apache/spark/sql/catalyst/expressions/ExpressionDescription.java,63, SPARK-26977CORE Fix warn against subclassing scala.App\n\n## What changes were proposed in this pull request?\n\nFix warn against subclassing scala.App\n\n## How was this patch tested?\n\nManual test\n\nCloses #23903 from manuzhang/fix_submit_warning.\n\nAuthored-by: manuzhang <owenzhang1990@gmail.com>\nSigned-off-by: Sean Owen <sean.owen@databricks.com>
js-graphql-intellij-plugin, https://github.com/jimkyndemeyer/js-graphql-intellij-plugin.git, 9339433f816f4b99ad799a24b1fe29ed1f62a0bd, 1c694c9a101fe0d2bbfd24b9b2fcc581b3f4e9a5, src/main/com/intellij/lang/jsgraphql/ide/editor/GraphQLIntrospectionResultToSchema.java,66, Ensured scalar SDL printing includes all scalars fixed enum and union definition builders was using getters to add to new lists that were ignored #164
openhab2-addons, https://github.com/maggu2810/openhab2-addons.git, 00e501bff002728c52ac677d4ab1a70aaf47574d, 741b9ec8f90d7bdf56dca094f5a735495ec21bc0, addons/binding/org.openhab.binding.onewire/src/main/java/org/openhab/binding/onewire/internal/device/DS2408.java,66, onewire merge OwserverBridgeHandler into OwBaseBridgeHandler #4710\n\n* merge OwserverBridgeHandler into OwBaseBridgeHandler\r\n* remove paramater map\r\n* fix broken refresh task after exception\r\n\r\nSigned-off-by: Jan N. Klug <jan.n.klug@rub.de>
spark, https://github.com/dongjoon-hyun/spark.git, 81dd21fda99da48ed76adb739a07d1dabf1ffb51, 1ba4011a7f91616e88df1d141a7057500309e14c, launcher/src/main/java/org/apache/spark/launcher/CommandBuilderUtils.java,69, SPARK-26977CORE Fix warn against subclassing scala.App\n\n## What changes were proposed in this pull request?\n\nFix warn against subclassing scala.App\n\n## How was this patch tested?\n\nManual test\n\nCloses #23903 from manuzhang/fix_submit_warning.\n\nAuthored-by: manuzhang <owenzhang1990@gmail.com>\nSigned-off-by: Sean Owen <sean.owen@databricks.com>
P1, https://github.com/CodingWarriorsGVL/P1.git, a6f9bdc82c8af7755a7fedc8643a34e56e0b14bd, f747d2efe47added45be79707536eecac6ce60ba, DUNG/src/display/Display.java,71, Fixed display errors
k, https://github.com/kframework/k.git, 025a57225d967fa4601e94183b6ed8a03cecd44e, 638c0b5d0f5c6a439ce462fb8797033ce62dee47, ocaml-backend/src/main/java/org/kframework/backend/ocaml/DefinitionToOcaml.java,73, Various improvements to K frontend #306\n\n* generic -PROGRAM-PARSING not just for ID\r\n\r\n* expand macros in llvm backend\r\n\r\n* expand macros in haskell backend\r\n\r\n* support or patterns in K frontend\r\n\r\n* fix associativity of #Or and #And\r\n\r\n* add tests for lambda\r\n\r\n* document new behavior of ==K and =/=K\r\n\r\n* allow unbound vars on rhs of ==K and =/=K\r\n\r\n* resolve ==K and =/=K to lambdas\r\n\r\n* change syntax of pattern matching operator\r\n\r\n* fix bug in classpath\r\n\r\n* update syntax of ml primitives in K\r\n\r\n* fix copyright\r\n\r\n* fix indent\r\n\r\n* fix bug with formatter and polymorphic associative klabels\r\n\r\n* update llvm submodule\r\n\r\n* or patterns in ocaml backend\r\n\r\n* add tests for or patterns\r\n\r\n* add tests for or patterns\r\n\r\n* fix syntax again\r\n\r\n* use only minimal productions when creating ambiguities during unparsing\r\n\r\nThis solves an OutOfMemoryError when unparsing large associative lists\r\nof polymorphic productions which were exploding in the size of the tree\r\nduring unparsing. We should never need to choose something that is not\r\nminimal with respect to the overload relation because a minimal\r\nproduction can always go anywhere a production would go that is greater\r\nthan it.\r\n\r\n* check well sortedness when constructing tree nodes\r\n\r\n* fix bug where extension module was not used to unparse collection items\r\n\r\n* update test outputs\r\n\r\n* update to k exercises\r\n\r\n* fix bug with empty amb node
SpaceAttackGDX, https://github.com/zagorskitomasz/SpaceAttackGDX.git, fefa2591964b78d51e15f24df0e0582aa079277a, 1fddcdef8ed719348e9c85069c171085ebb4fdb2, core/test/spaceattack/game/input/MissionInputHandlerTest.java,75, test fix
k, https://github.com/kframework/k.git, 025a57225d967fa4601e94183b6ed8a03cecd44e, 638c0b5d0f5c6a439ce462fb8797033ce62dee47, kernel/src/main/java/org/kframework/compile/checks/ComputeUnboundVariables.java,76, Various improvements to K frontend #306\n\n* generic -PROGRAM-PARSING not just for ID\r\n\r\n* expand macros in llvm backend\r\n\r\n* expand macros in haskell backend\r\n\r\n* support or patterns in K frontend\r\n\r\n* fix associativity of #Or and #And\r\n\r\n* add tests for lambda\r\n\r\n* document new behavior of ==K and =/=K\r\n\r\n* allow unbound vars on rhs of ==K and =/=K\r\n\r\n* resolve ==K and =/=K to lambdas\r\n\r\n* change syntax of pattern matching operator\r\n\r\n* fix bug in classpath\r\n\r\n* update syntax of ml primitives in K\r\n\r\n* fix copyright\r\n\r\n* fix indent\r\n\r\n* fix bug with formatter and polymorphic associative klabels\r\n\r\n* update llvm submodule\r\n\r\n* or patterns in ocaml backend\r\n\r\n* add tests for or patterns\r\n\r\n* add tests for or patterns\r\n\r\n* fix syntax again\r\n\r\n* use only minimal productions when creating ambiguities during unparsing\r\n\r\nThis solves an OutOfMemoryError when unparsing large associative lists\r\nof polymorphic productions which were exploding in the size of the tree\r\nduring unparsing. We should never need to choose something that is not\r\nminimal with respect to the overload relation because a minimal\r\nproduction can always go anywhere a production would go that is greater\r\nthan it.\r\n\r\n* check well sortedness when constructing tree nodes\r\n\r\n* fix bug where extension module was not used to unparse collection items\r\n\r\n* update test outputs\r\n\r\n* update to k exercises\r\n\r\n* fix bug with empty amb node
NewPipe, https://github.com/trulex/NewPipe.git, f3ea4592c1db19d6e3e7d009352c2dad24cd8d49, 3fd4ff26ff48f825dc8f2b8fadb4e66ff2c7d5f1, app/src/main/java/org/schabi/newpipe/player/MainVideoPlayer.java,81, #1888\n\n- prompt user when switching live stream to background\n- create a background playback interface\n- fix settings layout
openhab2-addons, https://github.com/maggu2810/openhab2-addons.git, 00e501bff002728c52ac677d4ab1a70aaf47574d, 741b9ec8f90d7bdf56dca094f5a735495ec21bc0, addons/binding/org.openhab.binding.onewire/src/main/java/org/openhab/binding/onewire/internal/device/DS2406_DS2413.java,86, onewire merge OwserverBridgeHandler into OwBaseBridgeHandler #4710\n\n* merge OwserverBridgeHandler into OwBaseBridgeHandler\r\n* remove paramater map\r\n* fix broken refresh task after exception\r\n\r\nSigned-off-by: Jan N. Klug <jan.n.klug@rub.de>
k, https://github.com/kframework/k.git, 025a57225d967fa4601e94183b6ed8a03cecd44e, 638c0b5d0f5c6a439ce462fb8797033ce62dee47, kernel/src/main/java/org/kframework/backend/kore/ModuleToKORE.java,91, Various improvements to K frontend #306\n\n* generic -PROGRAM-PARSING not just for ID\r\n\r\n* expand macros in llvm backend\r\n\r\n* expand macros in haskell backend\r\n\r\n* support or patterns in K frontend\r\n\r\n* fix associativity of #Or and #And\r\n\r\n* add tests for lambda\r\n\r\n* document new behavior of ==K and =/=K\r\n\r\n* allow unbound vars on rhs of ==K and =/=K\r\n\r\n* resolve ==K and =/=K to lambdas\r\n\r\n* change syntax of pattern matching operator\r\n\r\n* fix bug in classpath\r\n\r\n* update syntax of ml primitives in K\r\n\r\n* fix copyright\r\n\r\n* fix indent\r\n\r\n* fix bug with formatter and polymorphic associative klabels\r\n\r\n* update llvm submodule\r\n\r\n* or patterns in ocaml backend\r\n\r\n* add tests for or patterns\r\n\r\n* add tests for or patterns\r\n\r\n* fix syntax again\r\n\r\n* use only minimal productions when creating ambiguities during unparsing\r\n\r\nThis solves an OutOfMemoryError when unparsing large associative lists\r\nof polymorphic productions which were exploding in the size of the tree\r\nduring unparsing. We should never need to choose something that is not\r\nminimal with respect to the overload relation because a minimal\r\nproduction can always go anywhere a production would go that is greater\r\nthan it.\r\n\r\n* check well sortedness when constructing tree nodes\r\n\r\n* fix bug where extension module was not used to unparse collection items\r\n\r\n* update test outputs\r\n\r\n* update to k exercises\r\n\r\n* fix bug with empty amb node
k, https://github.com/kframework/k.git, 78cf064cfff083d9d129e7840119998d8475ac05, 025a57225d967fa4601e94183b6ed8a03cecd44e, kernel/src/main/java/org/kframework/compile/SortCells.java,93, fixes #313 #315\n\n* fixes #313\r\n\r\n* add missing file\r\n\r\n* try another fix for path nondeterminacy
openhab2-addons, https://github.com/maggu2810/openhab2-addons.git, 00e501bff002728c52ac677d4ab1a70aaf47574d, 741b9ec8f90d7bdf56dca094f5a735495ec21bc0, addons/binding/org.openhab.binding.onewire/src/main/java/org/openhab/binding/onewire/internal/device/EDS006x.java,97, onewire merge OwserverBridgeHandler into OwBaseBridgeHandler #4710\n\n* merge OwserverBridgeHandler into OwBaseBridgeHandler\r\n* remove paramater map\r\n* fix broken refresh task after exception\r\n\r\nSigned-off-by: Jan N. Klug <jan.n.klug@rub.de>
k, https://github.com/kframework/k.git, 025a57225d967fa4601e94183b6ed8a03cecd44e, 638c0b5d0f5c6a439ce462fb8797033ce62dee47, kernel/src/main/java/org/kframework/parser/concrete2kore/generator/RuleGrammarGenerator.java,104, Various improvements to K frontend #306\n\n* generic -PROGRAM-PARSING not just for ID\r\n\r\n* expand macros in llvm backend\r\n\r\n* expand macros in haskell backend\r\n\r\n* support or patterns in K frontend\r\n\r\n* fix associativity of #Or and #And\r\n\r\n* add tests for lambda\r\n\r\n* document new behavior of ==K and =/=K\r\n\r\n* allow unbound vars on rhs of ==K and =/=K\r\n\r\n* resolve ==K and =/=K to lambdas\r\n\r\n* change syntax of pattern matching operator\r\n\r\n* fix bug in classpath\r\n\r\n* update syntax of ml primitives in K\r\n\r\n* fix copyright\r\n\r\n* fix indent\r\n\r\n* fix bug with formatter and polymorphic associative klabels\r\n\r\n* update llvm submodule\r\n\r\n* or patterns in ocaml backend\r\n\r\n* add tests for or patterns\r\n\r\n* add tests for or patterns\r\n\r\n* fix syntax again\r\n\r\n* use only minimal productions when creating ambiguities during unparsing\r\n\r\nThis solves an OutOfMemoryError when unparsing large associative lists\r\nof polymorphic productions which were exploding in the size of the tree\r\nduring unparsing. We should never need to choose something that is not\r\nminimal with respect to the overload relation because a minimal\r\nproduction can always go anywhere a production would go that is greater\r\nthan it.\r\n\r\n* check well sortedness when constructing tree nodes\r\n\r\n* fix bug where extension module was not used to unparse collection items\r\n\r\n* update test outputs\r\n\r\n* update to k exercises\r\n\r\n* fix bug with empty amb node
spark, https://github.com/dongjoon-hyun/spark.git, 81dd21fda99da48ed76adb739a07d1dabf1ffb51, 1ba4011a7f91616e88df1d141a7057500309e14c, sql/core/src/test/java/test/org/apache/spark/sql/JavaDatasetSuite.java,108, SPARK-26977CORE Fix warn against subclassing scala.App\n\n## What changes were proposed in this pull request?\n\nFix warn against subclassing scala.App\n\n## How was this patch tested?\n\nManual test\n\nCloses #23903 from manuzhang/fix_submit_warning.\n\nAuthored-by: manuzhang <owenzhang1990@gmail.com>\nSigned-off-by: Sean Owen <sean.owen@databricks.com>
spark, https://github.com/dongjoon-hyun/spark.git, 81dd21fda99da48ed76adb739a07d1dabf1ffb51, 1ba4011a7f91616e88df1d141a7057500309e14c, common/network-common/src/main/java/org/apache/spark/network/crypto/TransportCipher.java,113, SPARK-26977CORE Fix warn against subclassing scala.App\n\n## What changes were proposed in this pull request?\n\nFix warn against subclassing scala.App\n\n## How was this patch tested?\n\nManual test\n\nCloses #23903 from manuzhang/fix_submit_warning.\n\nAuthored-by: manuzhang <owenzhang1990@gmail.com>\nSigned-off-by: Sean Owen <sean.owen@databricks.com>
spark, https://github.com/dongjoon-hyun/spark.git, 81dd21fda99da48ed76adb739a07d1dabf1ffb51, 1ba4011a7f91616e88df1d141a7057500309e14c, common/unsafe/src/main/java/org/apache/spark/unsafe/types/CalendarInterval.java,114, SPARK-26977CORE Fix warn against subclassing scala.App\n\n## What changes were proposed in this pull request?\n\nFix warn against subclassing scala.App\n\n## How was this patch tested?\n\nManual test\n\nCloses #23903 from manuzhang/fix_submit_warning.\n\nAuthored-by: manuzhang <owenzhang1990@gmail.com>\nSigned-off-by: Sean Owen <sean.owen@databricks.com>
rscplus, https://github.com/OrN/rscplus.git, 89185daf95d0ee080a7e780f0f40a3184b80c4c8, 7bd6d47b9787edf88a0591d78ba8bd58955bd262, src/Game/XPBar.java,114, A few bug fixes #160\n\n* add setting to not remind you every time you load a replay/log in how to open the settings menu\r\n\r\n* fix XP bar for case where player is lvl 99\r\n\r\nXP bar turns yellow when at 99 now and we no longer say XP to level or Actions to level or overflow the bar after virtual level 100 is reached.\r\n\r\n* fix #144 fps overlap pos
spark, https://github.com/dongjoon-hyun/spark.git, 81dd21fda99da48ed76adb739a07d1dabf1ffb51, 1ba4011a7f91616e88df1d141a7057500309e14c, common/network-shuffle/src/test/java/org/apache/spark/network/sasl/SaslIntegrationSuite.java,119, SPARK-26977CORE Fix warn against subclassing scala.App\n\n## What changes were proposed in this pull request?\n\nFix warn against subclassing scala.App\n\n## How was this patch tested?\n\nManual test\n\nCloses #23903 from manuzhang/fix_submit_warning.\n\nAuthored-by: manuzhang <owenzhang1990@gmail.com>\nSigned-off-by: Sean Owen <sean.owen@databricks.com>
k, https://github.com/kframework/k.git, 025a57225d967fa4601e94183b6ed8a03cecd44e, 638c0b5d0f5c6a439ce462fb8797033ce62dee47, kernel/src/main/java/org/kframework/compile/AddSortInjections.java,123, Various improvements to K frontend #306\n\n* generic -PROGRAM-PARSING not just for ID\r\n\r\n* expand macros in llvm backend\r\n\r\n* expand macros in haskell backend\r\n\r\n* support or patterns in K frontend\r\n\r\n* fix associativity of #Or and #And\r\n\r\n* add tests for lambda\r\n\r\n* document new behavior of ==K and =/=K\r\n\r\n* allow unbound vars on rhs of ==K and =/=K\r\n\r\n* resolve ==K and =/=K to lambdas\r\n\r\n* change syntax of pattern matching operator\r\n\r\n* fix bug in classpath\r\n\r\n* update syntax of ml primitives in K\r\n\r\n* fix copyright\r\n\r\n* fix indent\r\n\r\n* fix bug with formatter and polymorphic associative klabels\r\n\r\n* update llvm submodule\r\n\r\n* or patterns in ocaml backend\r\n\r\n* add tests for or patterns\r\n\r\n* add tests for or patterns\r\n\r\n* fix syntax again\r\n\r\n* use only minimal productions when creating ambiguities during unparsing\r\n\r\nThis solves an OutOfMemoryError when unparsing large associative lists\r\nof polymorphic productions which were exploding in the size of the tree\r\nduring unparsing. We should never need to choose something that is not\r\nminimal with respect to the overload relation because a minimal\r\nproduction can always go anywhere a production would go that is greater\r\nthan it.\r\n\r\n* check well sortedness when constructing tree nodes\r\n\r\n* fix bug where extension module was not used to unparse collection items\r\n\r\n* update test outputs\r\n\r\n* update to k exercises\r\n\r\n* fix bug with empty amb node
spark, https://github.com/dongjoon-hyun/spark.git, 81dd21fda99da48ed76adb739a07d1dabf1ffb51, 1ba4011a7f91616e88df1d141a7057500309e14c, common/kvstore/src/main/java/org/apache/spark/util/kvstore/LevelDB.java,125, SPARK-26977CORE Fix warn against subclassing scala.App\n\n## What changes were proposed in this pull request?\n\nFix warn against subclassing scala.App\n\n## How was this patch tested?\n\nManual test\n\nCloses #23903 from manuzhang/fix_submit_warning.\n\nAuthored-by: manuzhang <owenzhang1990@gmail.com>\nSigned-off-by: Sean Owen <sean.owen@databricks.com>
spark, https://github.com/dongjoon-hyun/spark.git, 81dd21fda99da48ed76adb739a07d1dabf1ffb51, 1ba4011a7f91616e88df1d141a7057500309e14c, common/network-shuffle/src/test/java/org/apache/spark/network/shuffle/TestShuffleDataContext.java,126, SPARK-26977CORE Fix warn against subclassing scala.App\n\n## What changes were proposed in this pull request?\n\nFix warn against subclassing scala.App\n\n## How was this patch tested?\n\nManual test\n\nCloses #23903 from manuzhang/fix_submit_warning.\n\nAuthored-by: manuzhang <owenzhang1990@gmail.com>\nSigned-off-by: Sean Owen <sean.owen@databricks.com>
semanticvectors, https://github.com/semanticvectors/semanticvectors.git, 3a4c88977fd517b99f667fc1d9a31b87914fc5da, ae862d317e9900de7c21cb746b114d2feea8609f, src/test/java/pitt/search/semanticvectors/vectors/BinaryVectorTest.java,130, Corrected an error that crept in when attempting to speed up\nnormalization - the error resulted in 50/50 splits being set to 1 with\n100% rather than 50% probability....
k, https://github.com/kframework/k.git, 025a57225d967fa4601e94183b6ed8a03cecd44e, 638c0b5d0f5c6a439ce462fb8797033ce62dee47, kernel/src/main/java/org/kframework/backend/kore/ConstructorChecks.java,140, Various improvements to K frontend #306\n\n* generic -PROGRAM-PARSING not just for ID\r\n\r\n* expand macros in llvm backend\r\n\r\n* expand macros in haskell backend\r\n\r\n* support or patterns in K frontend\r\n\r\n* fix associativity of #Or and #And\r\n\r\n* add tests for lambda\r\n\r\n* document new behavior of ==K and =/=K\r\n\r\n* allow unbound vars on rhs of ==K and =/=K\r\n\r\n* resolve ==K and =/=K to lambdas\r\n\r\n* change syntax of pattern matching operator\r\n\r\n* fix bug in classpath\r\n\r\n* update syntax of ml primitives in K\r\n\r\n* fix copyright\r\n\r\n* fix indent\r\n\r\n* fix bug with formatter and polymorphic associative klabels\r\n\r\n* update llvm submodule\r\n\r\n* or patterns in ocaml backend\r\n\r\n* add tests for or patterns\r\n\r\n* add tests for or patterns\r\n\r\n* fix syntax again\r\n\r\n* use only minimal productions when creating ambiguities during unparsing\r\n\r\nThis solves an OutOfMemoryError when unparsing large associative lists\r\nof polymorphic productions which were exploding in the size of the tree\r\nduring unparsing. We should never need to choose something that is not\r\nminimal with respect to the overload relation because a minimal\r\nproduction can always go anywhere a production would go that is greater\r\nthan it.\r\n\r\n* check well sortedness when constructing tree nodes\r\n\r\n* fix bug where extension module was not used to unparse collection items\r\n\r\n* update test outputs\r\n\r\n* update to k exercises\r\n\r\n* fix bug with empty amb node
spark, https://github.com/dongjoon-hyun/spark.git, 81dd21fda99da48ed76adb739a07d1dabf1ffb51, 1ba4011a7f91616e88df1d141a7057500309e14c, common/unsafe/src/test/java/org/apache/spark/unsafe/types/CalendarIntervalSuite.java,155, SPARK-26977CORE Fix warn against subclassing scala.App\n\n## What changes were proposed in this pull request?\n\nFix warn against subclassing scala.App\n\n## How was this patch tested?\n\nManual test\n\nCloses #23903 from manuzhang/fix_submit_warning.\n\nAuthored-by: manuzhang <owenzhang1990@gmail.com>\nSigned-off-by: Sean Owen <sean.owen@databricks.com>
openhab2-addons, https://github.com/maggu2810/openhab2-addons.git, 00e501bff002728c52ac677d4ab1a70aaf47574d, 741b9ec8f90d7bdf56dca094f5a735495ec21bc0, addons/binding/org.openhab.binding.onewire/src/main/java/org/openhab/binding/onewire/internal/device/DS2438.java,158, onewire merge OwserverBridgeHandler into OwBaseBridgeHandler #4710\n\n* merge OwserverBridgeHandler into OwBaseBridgeHandler\r\n* remove paramater map\r\n* fix broken refresh task after exception\r\n\r\nSigned-off-by: Jan N. Klug <jan.n.klug@rub.de>
